epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,228.096,1.62618,1.80878,1.54516,0.51745,0.42328,0.40722,0.19217,1.76543,1.88708,1.70549,0.000666473,0.000666473,0.000666473
2,446.785,1.71537,1.80177,1.63306,0.55285,0.4317,0.4411,0.21767,1.72453,1.6897,1.6603,0.00126715,0.00126715,0.00126715
